middle_pelvis_X,middle_pelvis_Y,middle_pelvis_Z,left_upperleg_virtual_X,left_upperleg_virtual_Y,left_upperleg_virtual_Z,left_upperleg_virtual_2_X,left_upperleg_virtual_2_Y,left_upperleg_virtual_2_Z,left_upperleg_X,left_upperleg_Y,left_upperleg_Z,left_lowerleg_X,left_lowerleg_Y,left_lowerleg_Z,left_foot_virtual_X,left_foot_virtual_Y,left_foot_virtual_Z,left_foot_X,left_foot_Y,left_foot_Z,L_calc_study_X,L_calc_study_Y,L_calc_study_Z,L_5meta_study_X,L_5meta_study_Y,L_5meta_study_Z,L_toe_study_X,L_toe_study_Y,L_toe_study_Z,L_ankle_study_X,L_ankle_study_Y,L_ankle_study_Z,L_mankle_study_X,L_mankle_study_Y,L_mankle_study_Z,L_knee_study_X,L_knee_study_Y,L_knee_study_Z,L_mknee_study_X,L_mknee_study_Y,L_mknee_study_Z,middle_abdomen_virtual_X,middle_abdomen_virtual_Y,middle_abdomen_virtual_Z,middle_abdomen_X,middle_abdomen_Y,middle_abdomen_Z,left_clavicle_X,left_clavicle_Y,left_clavicle_Z,left_upperarm_virtual_X,left_upperarm_virtual_Y,left_upperarm_virtual_Z,left_upperarm_virtual_2_X,left_upperarm_virtual_2_Y,left_upperarm_virtual_2_Z,left_upperarm_X,left_upperarm_Y,left_upperarm_Z,left_lowerarm_virtual_X,left_lowerarm_virtual_Y,left_lowerarm_virtual_Z,left_lowerarm_X,left_lowerarm_Y,left_lowerarm_Z,left_hand_virtual_X,left_hand_virtual_Y,left_hand_virtual_Z,left_hand_X,left_hand_Y,left_hand_Z,L_lwrist_study_X,L_lwrist_study_Y,L_lwrist_study_Z,L_mwrist_study_X,L_mwrist_study_Y,L_mwrist_study_Z,L_melbow_study_X,L_melbow_study_Y,L_melbow_study_Z,L_lelbow_study_X,L_lelbow_study_Y,L_lelbow_study_Z,L_shoulder_study_X,L_shoulder_study_Y,L_shoulder_study_Z,middle_head_virtual_X,middle_head_virtual_Y,middle_head_virtual_Z,middle_head_virtual_2_X,middle_head_virtual_2_Y,middle_head_virtual_2_Z,middle_head_X,middle_head_Y,middle_head_Z,RBHD_X,RBHD_Y,RBHD_Z,LBHD_X,LBHD_Y,LBHD_Z,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,right_clavicle_X,right_clavicle_Y,right_clavicle_Z,right_upperarm_virtual_X,right_upperarm_virtual_Y,right_upperarm_virtual_Z,right_upperarm_virtual_2_X,right_upperarm_virtual_2_Y,right_upperarm_virtual_2_Z,right_upperarm_X,right_upperarm_Y,right_upperarm_Z,right_lowerarm_virtual_X,right_lowerarm_virtual_Y,right_lowerarm_virtual_Z,right_lowerarm_X,right_lowerarm_Y,right_lowerarm_Z,right_hand_virtual_X,right_hand_virtual_Y,right_hand_virtual_Z,right_hand_X,right_hand_Y,right_hand_Z,r_lwrist_study_X,r_lwrist_study_Y,r_lwrist_study_Z,r_mwrist_study_X,r_mwrist_study_Y,r_mwrist_study_Z,r_melbow_study_X,r_melbow_study_Y,r_melbow_study_Z,r_lelbow_study_X,r_lelbow_study_Y,r_lelbow_study_Z,r_shoulder_study_X,r_shoulder_study_Y,r_shoulder_study_Z,middle_thorax_virtual_X,middle_thorax_virtual_Y,middle_thorax_virtual_Z,middle_thorax_virtual_2_X,middle_thorax_virtual_2_Y,middle_thorax_virtual_2_Z,middle_thorax_X,middle_thorax_Y,middle_thorax_Z,C7_study_X,C7_study_Y,C7_study_Z,right_upperleg_virtual_X,right_upperleg_virtual_Y,right_upperleg_virtual_Z,right_upperleg_virtual_2_X,right_upperleg_virtual_2_Y,right_upperleg_virtual_2_Z,right_upperleg_X,right_upperleg_Y,right_upperleg_Z,right_lowerleg_X,right_lowerleg_Y,right_lowerleg_Z,right_foot_virtual_X,right_foot_virtual_Y,right_foot_virtual_Z,right_foot_X,right_foot_Y,right_foot_Z,r_calc_study_X,r_calc_study_Y,r_calc_study_Z,r_5meta_study_X,r_5meta_study_Y,r_5meta_study_Z,r_toe_study_X,r_toe_study_Y,r_toe_study_Z,r_ankle_study_X,r_ankle_study_Y,r_ankle_study_Z,r_mankle_study_X,r_mankle_study_Y,r_mankle_study_Z,r_knee_study_X,r_knee_study_Y,r_knee_study_Z,r_mknee_study_X,r_mknee_study_Y,r_mknee_study_Z,r.PSIS_study_X,r.PSIS_study_Y,r.PSIS_study_Z,L.PSIS_study_X,L.PSIS_study_Y,L.PSIS_study_Z,r.ASIS_study_X,r.ASIS_study_Y,r.ASIS_study_Z,L.ASIS_study_X,L.ASIS_study_Y,L.ASIS_study_Z
0.40633515,0.4168189,0.9695565,0.5087456,0.43228042,0.8666527,0.5087456,0.43228042,0.8666527,0.5087456,0.43228042,0.8666527,0.53539795,0.3826758,0.47942275,0.5444412,0.44893497,0.05924505,0.5444412,0.44893497,0.05924505,0.5459512,0.5179646,0.036714554,0.60373056,0.31424206,0.04560095,0.5557529,0.3122984,0.031658173,0.57557523,0.47266528,0.06746566,0.51330715,0.42520452,0.05102557,0.5838332,0.39157492,0.4880727,0.48696274,0.37377667,0.4707729,0.40633515,0.4168189,0.9695565,0.40633515,0.4168189,0.9695565,0.40662968,0.38983506,1.3959354,0.59787667,0.40095502,1.3411645,0.59787667,0.40095502,1.3411645,0.59787667,0.40095502,1.3411645,0.6509442,0.49159622,1.0789903,0.6509442,0.49159622,1.0789903,0.6509442,0.49159622,1.0789903,0.6509442,0.49159622,1.0789903,0.6844797,0.42770103,0.8729418,0.74210787,0.54676044,0.85999453,0.61886716,0.48440224,1.0669757,0.6830213,0.49879053,1.091004,0.59698,0.39683384,1.4058782,0.40662968,0.38983506,1.3959354,0.40662968,0.38983506,1.3959354,0.40662968,0.38983506,1.3959354,0.3336606,0.40708056,1.5809153,0.43691745,0.42051566,1.5819824,0.4602495,0.23032881,1.5669911,0.33499783,0.22853453,1.5703621,0.40662968,0.38983506,1.3959354,0.21436924,0.38640064,1.3288634,0.21436924,0.38640064,1.3288634,0.21436924,0.38640064,1.3288634,0.16344492,0.44770777,1.0660824,0.16344492,0.44770777,1.0660824,0.16344492,0.44770777,1.0660824,0.16344492,0.44770777,1.0660824,0.12121141,0.41913134,0.8348141,0.09499392,0.5498045,0.84337455,0.19034937,0.4291058,1.0536268,0.1365405,0.46630976,1.078538,0.2160531,0.38235068,1.3935659,0.40633515,0.4168189,0.9695565,0.40633515,0.4168189,0.9695565,0.40633515,0.4168189,0.9695565,0.42478365,0.46065193,1.4404255,0.3049152,0.42665744,0.86499405,0.3049152,0.42665744,0.86499405,0.3049152,0.42665744,0.86499405,0.2946489,0.41946343,0.47051722,0.30032748,0.47333807,0.06983882,0.30032748,0.47333807,0.06983882,0.29791027,0.51951164,0.03613317,0.2211653,0.3225814,0.041745603,0.26927048,0.31618685,0.029707074,0.27078474,0.49936098,0.076912045,0.32987022,0.44731516,0.06276542,0.2468609,0.43220264,0.47786677,0.34243688,0.40672424,0.46316856,0.34954947,0.49928862,0.9755705,0.45837137,0.5009401,0.982435,0.26751304,0.3357365,0.9596548,0.54990673,0.33130938,0.9605656
0.4063613,0.41676742,0.96955645,0.50877076,0.43223652,0.8666528,0.50877076,0.43223652,0.8666528,0.50877076,0.43223652,0.8666528,0.53541577,0.38263476,0.47942188,0.5444423,0.4489318,0.059249878,0.5444423,0.4489318,0.059249878,0.54594946,0.5179618,0.036720335,0.6037341,0.31424055,0.045600414,0.55575573,0.3122959,0.03166014,0.575576,0.4726622,0.067471385,0.5133086,0.42520124,0.051029325,0.58385104,0.39153495,0.48807082,0.4869806,0.37373456,0.470773,0.4063613,0.41676742,0.96955645,0.4063613,0.41676742,0.96955645,0.4066656,0.38979092,1.3959358,0.597916,0.4009142,1.3411777,0.597916,0.4009142,1.3411777,0.597916,0.4009142,1.3411777,0.6509784,0.49157268,1.0790085,0.6509784,0.49157268,1.0790085,0.6509784,0.49157268,1.0790085,0.6509784,0.49157268,1.0790085,0.6845225,0.42771325,0.8729502,0.7421425,0.5467788,0.8600233,0.6189031,0.48437354,1.0669923,0.68305385,0.49877214,1.0910236,0.597015,0.39679393,1.4058914,0.4066656,0.38979092,1.3959358,0.4066656,0.38979092,1.3959358,0.4066656,0.38979092,1.3959358,0.33369094,0.4070413,1.5809131,0.43694857,0.4204702,1.5819839,0.46026966,0.2302819,1.566994,0.33501774,0.2284952,1.5703604,0.4066656,0.38979092,1.3959358,0.21440057,0.38634947,1.3288772,0.21440057,0.38634947,1.3288772,0.21440057,0.38634947,1.3288772,0.1635045,0.44764867,1.0660888,0.1635045,0.44764867,1.0660888,0.1635045,0.44764867,1.0660888,0.1635045,0.44764867,1.0660888,0.12128356,0.41904426,0.83482164,0.09507063,0.5497195,0.8433638,0.19041428,0.4290518,1.0536373,0.13659471,0.46624556,1.0785404,0.21608904,0.38230076,1.3935797,0.4063613,0.41676742,0.96955645,0.4063613,0.41676742,0.96955645,0.4063613,0.41676742,0.96955645,0.42481858,0.46060905,1.4404243,0.30494046,0.426608,0.86499506,0.30494046,0.426608,0.86499506,0.30494046,0.426608,0.86499506,0.2946642,0.41944614,0.47051787,0.30032694,0.47333845,0.06984156,0.30032694,0.47333845,0.06984156,0.2979089,0.5195125,0.036136568,0.22116932,0.32258,0.041745305,0.26927486,0.31618693,0.029707253,0.27078375,0.49936026,0.07691705,0.32987016,0.44731668,0.062766075,0.24687605,0.43218344,0.47786963,0.34245235,0.40670884,0.463167,0.34957343,0.4992353,0.9755746,0.4583953,0.5008894,0.9824385,0.26754138,0.33568168,0.9596518,0.54993516,0.33126226,0.96056074
0.40638784,0.41671515,0.9695564,0.50879633,0.43219158,0.86665285,0.50879633,0.43219158,0.86665285,0.50879633,0.43219158,0.86665285,0.5354338,0.3825934,0.479421,0.54444337,0.44892865,0.059254646,0.54444337,0.44892865,0.059254646,0.5459478,0.5179591,0.036726117,0.6037376,0.31423897,0.045599937,0.5557586,0.31229347,0.031662047,0.5755767,0.47265917,0.06747717,0.51331,0.42519802,0.05103302,0.58386904,0.39149463,0.4880689,0.48699865,0.37369215,0.47077307,0.40638784,0.41671515,0.9695564,0.40638784,0.41671515,0.9695564,0.40670258,0.3897451,1.3959361,0.59795654,0.40087107,1.3411908,0.59795654,0.40087107,1.3411908,0.59795654,0.40087107,1.3411908,0.6510139,0.49154755,1.0790268,0.6510139,0.49154755,1.0790268,0.6510139,0.49154755,1.0790268,0.6510139,0.49154755,1.0790268,0.68456626,0.42772585,0.87295824,0.7421788,0.5467974,0.86005306,0.6189404,0.4843432,1.0670091,0.6830876,0.49875224,1.0910436,0.59705126,0.3967516,1.4059045,0.40670258,0.3897451,1.3959361,0.40670258,0.3897451,1.3959361,0.40670258,0.3897451,1.3959361,0.33372262,0.40700203,1.5809107,0.43698117,0.42042366,1.581985,0.46028948,0.23023361,1.5669973,0.3350373,0.2284557,1.5703595,0.40670258,0.3897451,1.3959361,0.21443266,0.38629737,1.328892,0.21443266,0.38629737,1.328892,0.21443266,0.38629737,1.328892,0.1635639,0.4475879,1.0660963,0.1635639,0.4475879,1.0660963,0.1635639,0.4475879,1.0660963,0.1635639,0.4475879,1.0660963,0.12135419,0.41895452,0.83483064,0.09514654,0.5496321,0.843354,0.19047897,0.42899603,1.0536486,0.13664886,0.4661798,1.0785441,0.2161261,0.38224977,1.3935944,0.40638784,0.41671515,0.9695564,0.40638784,0.41671515,0.9695564,0.40638784,0.41671515,0.9695564,0.42485496,0.46056432,1.4404233,0.30496612,0.4265583,0.864996,0.30496612,0.4265583,0.864996,0.30496612,0.4265583,0.864996,0.29467973,0.4194287,0.4705185,0.30032644,0.47333875,0.069844425,0.30032644,0.47333875,0.069844425,0.2979075,0.5195132,0.036139905,0.2211733,0.3225785,0.041744947,0.26927915,0.31618693,0.029707313,0.27078277,0.49935943,0.07692212,0.3298701,0.44731808,0.06276673,0.24689147,0.43216416,0.4778726,0.34246802,0.40669328,0.4631654,0.34959802,0.4991814,0.9755788,0.45841992,0.5008378,0.98244214,0.26756978,0.33562657,0.95964867,0.54996365,0.33121383,0.9605558
0.40641472,0.41666222,0.9695564,0.5088223,0.43214568,0.8666531,0.5088223,0.43214568,0.8666531,0.5088223,0.43214568,0.8666531,0.535452,0.3825519,0.4794201,0.5444445,0.44892564,0.059259415,0.5444445,0.44892564,0.059259415,0.5459461,0.5179565,0.036732018,0.60374105,0.31423753,0.0455994,0.55576134,0.31229118,0.031664014,0.5755775,0.47265622,0.06748295,0.51331145,0.42519492,0.051036894,0.5838872,0.39145416,0.48806697,0.48701683,0.3736497,0.47077325,0.40641472,0.41666222,0.9695564,0.40641472,0.41666222,0.9695564,0.40674078,0.38969755,1.3959365,0.5979983,0.4008256,1.3412042,0.5979983,0.4008256,1.3412042,0.5979983,0.4008256,1.3412042,0.6510509,0.4915206,1.0790455,0.6510509,0.4915206,1.0790455,0.6510509,0.4915206,1.0790455,0.6510509,0.4915206,1.0790455,0.68461114,0.42773846,0.872966,0.74221694,0.54681575,0.86008364,0.6189792,0.484311,1.0670263,0.6831229,0.49873054,1.091064,0.5970887,0.39670676,1.4059178,0.40674078,0.38969755,1.3959365,0.40674078,0.38969755,1.3959365,0.40674078,0.38969755,1.3959365,0.33375582,0.40696266,1.5809083,0.4370154,0.42037603,1.581986,0.4603089,0.2301839,1.5670016,0.33505648,0.22841612,1.5703592,0.40674078,0.38969755,1.3959365,0.21446547,0.38624448,1.3289078,0.21446547,0.38624448,1.3289078,0.21446547,0.38624448,1.3289078,0.1636229,0.4475256,1.066105,0.1636229,0.4475256,1.066105,0.1636229,0.4475256,1.066105,0.1636229,0.4475256,1.066105,0.12142292,0.41886228,0.8348412,0.09522125,0.5495423,0.8433452,0.19054313,0.42893863,1.0536611,0.13670272,0.46611255,1.0785488,0.21616423,0.3821978,1.3936102,0.40641472,0.41666222,0.9695564,0.40641472,0.41666222,0.9695564,0.40641472,0.41666222,0.9695564,0.4248929,0.46051767,1.440422,0.30499223,0.42650846,0.8649971,0.30499223,0.42650846,0.8649971,0.30499223,0.42650846,0.8649971,0.29469547,0.4194113,0.47051927,0.30032593,0.47333908,0.069847286,0.30032593,0.47333908,0.069847286,0.29790613,0.5195139,0.0361436,0.22117713,0.32257712,0.04174477,0.26928326,0.31618702,0.02970767,0.27078182,0.49935865,0.076927364,0.32987,0.44731948,0.062767446,0.24690706,0.4321449,0.47787577,0.34248388,0.40667772,0.4631638,0.34962332,0.49912706,0.97558314,0.45844522,0.50078523,0.98244596,0.26759818,0.3355714,0.9596455,0.5499922,0.33116418,0.96055084
0.4064419,0.41660875,0.9695564,0.5088487,0.43209887,0.86665326,0.5088487,0.43209887,0.86665326,0.5088487,0.43209887,0.86665326,0.53547037,0.38251024,0.4794191,0.54444563,0.44892251,0.059264183,0.54444563,0.44892251,0.059264183,0.5459445,0.5179537,0.03673774,0.6037444,0.31423593,0.045598865,0.55576396,0.31228876,0.03166604,0.57557833,0.47265312,0.06748873,0.5133129,0.42519173,0.05104053,0.5839056,0.39141342,0.48806494,0.48703513,0.37360704,0.4707733,0.4064419,0.41660875,0.9695564,0.4064419,0.41660875,0.9695564,0.40678006,0.3896485,1.3959367,0.5980413,0.40077788,1.3412174,0.5980413,0.40077788,1.3412174,0.5980413,0.40077788,1.3412174,0.65108943,0.4914917,1.0790644,0.65108943,0.4914917,1.0790644,0.65108943,0.4914917,1.0790644,0.65108943,0.4914917,1.0790644,0.68465716,0.42775068,0.8729734,0.7422571,0.5468334,0.860115,0.6190195,0.48427683,1.0670434,0.6831595,0.4987069,1.0910845,0.5971272,0.39665952,1.405931,0.40678006,0.3896485,1.3959367,0.40678006,0.3896485,1.3959367,0.40678006,0.3896485,1.3959367,0.33379048,0.40692353,1.5809059,0.43705127,0.42032748,1.5819868,0.46032792,0.230133,1.5670063,0.33507523,0.2283767,1.57036,0.40678006,0.3896485,1.3959367,0.21449901,0.38619095,1.3289249,0.21449901,0.38619095,1.3289249,0.21449901,0.38619095,1.3289249,0.16368131,0.44746178,1.0661148,0.16368131,0.44746178,1.0661148,0.16368131,0.44746178,1.0661148,0.16368131,0.44746178,1.0661148,0.121489406,0.41876754,0.8348534,0.095294386,0.54945016,0.8433376,0.1906066,0.42887962,1.0536747,0.13675606,0.46604395,1.078555,0.21620345,0.3821451,1.3936272,0.4064419,0.41660875,0.9695564,0.4064419,0.41660875,0.9695564,0.4064419,0.41660875,0.9695564,0.4249323,0.46046937,1.4404212,0.30501872,0.42645866,0.8649981,0.30501872,0.42645866,0.8649981,0.30501872,0.42645866,0.8649981,0.29471135,0.41939375,0.47051996,0.30032542,0.4733391,0.06985015,0.30032542,0.4733391,0.06985015,0.29790485,0.5195144,0.036147,0.22118084,0.32257554,0.04174447,0.2692873,0.31618685,0.02970779,0.27078092,0.4993576,0.07693237,0.32986993,0.4473206,0.06276798,0.24692284,0.43212557,0.47787878,0.3424999,0.40666196,0.46316212,0.34964928,0.49907243,0.97558755,0.45847118,0.50073195,0.9824499,0.26762652,0.33551633,0.95964223,0.5500206,0.33111334,0.96054584
0.4064693,0.41655493,0.9695565,0.5088755,0.43205133,0.8666537,0.5088755,0.43205133,0.8666537,0.5088755,0.43205133,0.8666537,0.5354888,0.38246876,0.4794182,0.5444468,0.44891962,0.05926895,0.5444468,0.44891962,0.05926895,0.5459431,0.51795125,0.03674358,0.6037477,0.31423447,0.045598328,0.55576664,0.3122865,0.031668007,0.5755793,0.47265026,0.06749463,0.5133144,0.4251888,0.051044345,0.583924,0.39137286,0.48806298,0.4870535,0.37356466,0.47077337,0.4064693,0.41655493,0.9695565,0.4064693,0.41655493,0.9695565,0.40682033,0.3895979,1.395937,0.59808517,0.40072787,1.3412306,0.59808517,0.40072787,1.3412306,0.59808517,0.40072787,1.3412306,0.65112936,0.49146068,1.0790834,0.65112936,0.49146068,1.0790834,0.65112936,0.49146068,1.0790834,0.65112936,0.49146068,1.0790834,0.68470424,0.42776215,0.87298036,0.7422992,0.54684997,0.86014694,0.6190613,0.48424053,1.0670607,0.68319756,0.49868116,1.0911053,0.5971668,0.39660984,1.4059442,0.40682033,0.3895979,1.395937,0.40682033,0.3895979,1.395937,0.40682033,0.3895979,1.395937,0.33382657,0.40688455,1.5809034,0.43708867,0.42027795,1.5819874,0.46034634,0.23008074,1.567012,0.33509338,0.22833735,1.5703616,0.40682033,0.3895979,1.395937,0.21453308,0.38613686,1.3289433,0.21453308,0.38613686,1.3289433,0.21453308,0.38613686,1.3289433,0.16373873,0.4473966,1.066126,0.16373873,0.4473966,1.066126,0.16373873,0.4473966,1.066126,0.16373873,0.4473966,1.066126,0.12155303,0.41867048,0.8348675,0.095365375,0.5493559,0.84333134,0.19066891,0.4288191,1.0536896,0.13680854,0.4659741,1.0785625,0.21624362,0.38209164,1.3936453,0.4064693,0.41655493,0.9695565,0.4064693,0.41655493,0.9695565,0.4064693,0.41655493,0.9695565,0.42497313,0.46041927,1.4404204,0.3050455,0.42640907,0.86499923,0.3050455,0.42640907,0.86499923,0.3050455,0.42640907,0.86499923,0.29472744,0.4193763,0.47052073,0.30032507,0.47333917,0.06985313,0.30032507,0.47333917,0.06985313,0.29790372,0.5195149,0.036150694,0.2211845,0.32257408,0.04174441,0.26929125,0.31618673,0.029708147,0.2707802,0.49935666,0.076937556,0.32986993,0.44732168,0.06276864,0.24693885,0.43210638,0.47788197,0.3425161,0.40664625,0.46316057,0.34967583,0.49901772,0.97559214,0.45849776,0.500678,0.982454,0.26765472,0.33546156,0.9596389,0.5500488,0.33106145,0.9605409
0.40649688,0.41650084,0.96955657,0.50890255,0.4320031,0.8666541,0.50890255,0.4320031,0.8666541,0.50890255,0.4320031,0.8666541,0.5355072,0.38242742,0.4794171,0.5444481,0.4489168,0.0592736,0.5444481,0.4489168,0.0592736,0.5459417,0.51794875,0.036749125,0.603751,0.31423306,0.045597672,0.5557692,0.31228432,0.031669915,0.57558024,0.47264743,0.067500114,0.5133159,0.42518598,0.05104786,0.5839425,0.39133236,0.4880608,0.48707193,0.3735225,0.4707734,0.40649688,0.41650084,0.96955657,0.40649688,0.41650084,0.96955657,0.4068616,0.38954577,1.3959372,0.59813017,0.40067557,1.3412437,0.59813017,0.40067557,1.3412437,0.59813017,0.40067557,1.3412437,0.65117073,0.4914272,1.0791023,0.65117073,0.4914272,1.0791023,0.65117073,0.4914272,1.0791023,0.65117073,0.4914272,1.0791023,0.68475235,0.4277723,0.8729869,0.74234337,0.54686487,0.8601792,0.6191045,0.4842018,1.0670778,0.6832371,0.49865294,1.091126,0.59720737,0.39655766,1.4059572,0.4068616,0.38954577,1.3959372,0.4068616,0.38954577,1.3959372,0.4068616,0.38954577,1.3959372,0.33386418,0.40684575,1.580901,0.4371278,0.42022744,1.5819876,0.46036425,0.23002717,1.5670182,0.335111,0.22829811,1.570364,0.4068616,0.38954577,1.3959372,0.21456769,0.38608235,1.3289627,0.21456769,0.38608235,1.3289627,0.21456769,0.38608235,1.3289627,0.16379492,0.44733006,1.0661385,0.16379492,0.44733006,1.0661385,0.16379492,0.44733006,1.0661385,0.16379492,0.44733006,1.0661385,0.12161344,0.41857117,0.8348832,0.09543386,0.54925966,0.8433264,0.19072981,0.42875707,1.0537056,0.13686001,0.46590307,1.0785714,0.21628474,0.38203758,1.3936646,0.40649688,0.41650084,0.96955657,0.40649688,0.41650084,0.96955657,0.40649688,0.41650084,0.96955657,0.42501542,0.46036747,1.4404197,0.30507258,0.4263598,0.86500025,0.30507258,0.4263598,0.86500025,0.30507258,0.4263598,0.86500025,0.29474366,0.41935894,0.47052154,0.30032477,0.4733392,0.06985599,0.30032477,0.4733392,0.06985599,0.29790264,0.5195154,0.03615415,0.22118801,0.32257265,0.041744173,0.269295,0.31618664,0.029708266,0.27077955,0.49935567,0.07694268,0.32986993,0.4473227,0.062769294,0.24695495,0.43208733,0.47788507,0.34253237,0.40663055,0.46315897,0.349703,0.49896303,0.97559667,0.45852497,0.5006235,0.9824582,0.2676827,0.33540723,0.95963544,0.55007684,0.3310086,0.96053594
0.40652457,0.41644663,0.96955675,0.5089298,0.43195426,0.86665463,0.5089298,0.43195426,0.86665463,0.5089298,0.43195426,0.86665463,0.53552556,0.38238636,0.47941607,0.5444492,0.44891393,0.05927831,0.5444492,0.44891393,0.05927831,0.5459403,0.5179463,0.036754847,0.60375404,0.3142316,0.045597076,0.55577147,0.31228215,0.031671822,0.57558113,0.47264454,0.06750584,0.5133172,0.42518315,0.051051736,0.5839609,0.3912921,0.48805872,0.48709026,0.37348062,0.47077343,0.40652457,0.41644663,0.96955675,0.40652457,0.41644663,0.96955675,0.40690383,0.38949236,1.3959374,0.5981761,0.40062118,1.3412567,0.5981761,0.40062118,1.3412567,0.5981761,0.40062118,1.3412567,0.6512136,0.49139112,1.079121,0.6512136,0.49139112,1.079121,0.6512136,0.49139112,1.079121,0.6512136,0.49139112,1.079121,0.6848015,0.4277806,0.872993,0.74238956,0.5468774,0.8602117,0.6191492,0.48416045,1.0670947,0.6832781,0.49862206,1.0911465,0.597249,0.3965032,1.4059702,0.40690383,0.38949236,1.3959374,0.40690383,0.38949236,1.3959374,0.40690383,0.38949236,1.3959374,0.3339033,0.40680736,1.5808985,0.43716857,0.42017615,1.5819876,0.46038163,0.22997251,1.567025,0.33512807,0.22825925,1.5703672,0.40690383,0.38949236,1.3959374,0.2146028,0.38602763,1.3289834,0.2146028,0.38602763,1.3289834,0.2146028,0.38602763,1.3289834,0.16384962,0.44726232,1.0661525,0.16384962,0.44726232,1.0661525,0.16384962,0.44726232,1.0661525,0.16384962,0.44726232,1.0661525,0.121670276,0.41846976,0.834901,0.095499456,0.54916126,0.843323,0.19078906,0.4286936,1.0537229,0.1369102,0.465831,1.0785819,0.21632677,0.3819831,1.3936851,0.40652457,0.41644663,0.96955675,0.40652457,0.41644663,0.96955675,0.40652457,0.41644663,0.96955675,0.42505908,0.46031415,1.4404192,0.30509982,0.42631102,0.8650013,0.30509982,0.42631102,0.8650013,0.30509982,0.42631102,0.8650013,0.2947598,0.41934156,0.47052243,0.3003244,0.473339,0.06985903,0.3003244,0.473339,0.06985903,0.2979016,0.51951563,0.036157846,0.22119123,0.32257113,0.041744232,0.2692985,0.31618634,0.029708743,0.2707789,0.49935454,0.07694793,0.3298699,0.44732344,0.06277007,0.24697107,0.43206838,0.47788835,0.3425486,0.40661475,0.46315747,0.3497307,0.49890846,0.9756014,0.4585527,0.5005686,0.9824625,0.2677104,0.33535352,0.959632,0.5501045,0.3309549,0.96053106
0.40655234,0.41639242,0.9695569,0.50895727,0.43190494,0.86665523,0.50895727,0.43190494,0.86665523,0.50895727,0.43190494,0.86665523,0.5355439,0.38234574,0.47941494,0.54445034,0.44891128,0.05928284,0.54445034,0.44891128,0.05928284,0.5459389,0.51794404,0.03676039,0.60375696,0.31423026,0.0455963,0.55577374,0.31228015,0.03167361,0.575582,0.47264186,0.06751132,0.5133186,0.42518055,0.051055133,0.58397925,0.39125222,0.48805654,0.48710853,0.37343928,0.47077334,0.40655234,0.41639242,0.9695569,0.40655234,0.41639242,0.9695569,0.40694693,0.38943762,1.3959376,0.598223,0.4005646,1.3412696,0.598223,0.4005646,1.3412696,0.598223,0.4005646,1.3412696,0.6512579,0.49135217,1.0791395,0.6512579,0.49135217,1.0791395,0.6512579,0.49135217,1.0791395,0.6512579,0.49135217,1.0791395,0.68485165,0.42778647,0.8729985,0.74243784,0.54688704,0.86024404,0.6191954,0.48411635,1.0671113,0.6833206,0.49858832,1.0911667,0.59729147,0.3964464,1.405983,0.40694693,0.38943762,1.3959376,0.40694693,0.38943762,1.3959376,0.40694693,0.38943762,1.3959376,0.33394393,0.40676922,1.5808961,0.43721098,0.42012393,1.5819876,0.46039844,0.22991657,1.5670321,0.33514452,0.22822055,1.5703713,0.40694693,0.38943762,1.3959376,0.21463826,0.3859727,1.3290054,0.21463826,0.3859727,1.3290054,0.21463826,0.3859727,1.3290054,0.1639026,0.44719335,1.0661677,0.1639026,0.44719335,1.0661677,0.1639026,0.44719335,1.0661677,0.1639026,0.44719335,1.0661677,0.121723175,0.41836628,0.8349206,0.09556165,0.54906106,0.8433212,0.19084632,0.42862874,1.0537415,0.13695887,0.46575797,1.0785941,0.2163696,0.38192824,1.393707,0.40655234,0.41639242,0.9695569,0.40655234,0.41639242,0.9695569,0.40655234,0.41639242,0.9695569,0.42510405,0.46025932,1.4404187,0.30512726,0.42626283,0.8650024,0.30512726,0.42626283,0.8650024,0.30512726,0.42626283,0.8650024,0.29477608,0.4193243,0.4705232,0.30032417,0.47333872,0.06986189,0.30032417,0.47333872,0.06986189,0.2979007,0.5195158,0.036161363,0.2211943,0.32256967,0.041744173,0.2693018,0.31618604,0.029708862,0.27077845,0.49935335,0.076952994,0.32986993,0.44732407,0.062770665,0.2469873,0.4320496,0.47789147,0.3425649,0.40659901,0.46315587,0.34975892,0.49885422,0.9756061,0.45858094,0.5005135,0.9824669,0.26773772,0.33530053,0.9596284,0.5501318,0.33090043,0.9605262
